pk,date,hour,venue_id,venue,home_id,home,away_id,away,home_score,away_score,total,home_sp,away_sp,home_sp_name,away_sp_name,season,home_era,away_era,home_ip,away_ip
717591,2023-06-28,0,7,Kauffman Stadium,118,Kansas City Royals,114,Cleveland Guardians,1,2,3,663903,668909,Brady Singer,Gavin Williams,2023,5.879,,82.7,12.7
717594,2023-06-28,0,19,Coors Field,115,Colorado Rockies,119,Los Angeles Dodgers,0,5,5,657756,477132,Connor Seabold,Clayton Kershaw,2023,5.984,2.549,61.7,95.3
717592,2023-06-28,1,1,Angel Stadium,108,Los Angeles Angels,145,Chicago White Sox,4,2,6,660271,656629,Shohei Ohtani,Michael Kopech,2023,3.021,4.081,95.3,86.0
717590,2023-06-28,1,680,T-Mobile Park,136,Seattle Mariners,120,Washington Nationals,4,7,11,693433,663623,Bryan Woo,Jake Irvin,2023,4.368,4.72,22.7,47.7
717593,2023-06-28,1,15,Chase Field,109,Arizona Diamondbacks,139,Tampa Bay Rays,8,4,12,668678,671737,Zac Gallen,Taj Bradley,2023,3.019,4.755,104.3,53.0
717595,2023-06-28,1,10,Oakland Coliseum,133,Oakland Athletics,147,New York Yankees,2,1,3,621112,666745,Paul Blackburn,Jhony Brito,2023,3.774,4.703,31.0,51.7
717588,2023-06-28,16,4705,Truist Park,144,Atlanta Braves,142,Minnesota Twins,3,0,3,663465,628317,Kolby Allard,Kenta Maeda,2023,,6.857,0,21.0
717587,2023-06-28,20,680,T-Mobile Park,136,Seattle Mariners,120,Washington Nationals,1,4,5,669302,571578,Logan Gilbert,Patrick Corbin,2023,4.066,5.219,86.3,89.7
717589,2023-06-28,23,2,Oriole Park at Camden Yards,110,Baltimore Orioles,113,Cincinnati Reds,7,11,18,502043,596133,Kyle Gibson,Luke Weaver,2023,4.304,6.862,92.0,60.3
717585,2023-06-28,23,31,PNC Park,134,Pittsburgh Pirates,135,San Diego Padres,7,1,8,656605,605483,Mitch Keller,Blake Snell,2023,3.455,3.222,99.0,81.0
717586,2023-06-28,23,14,Rogers Centre,141,Toronto Blue Jays,137,San Francisco Giants,6,1,7,670950,657277,Trevor Richards,Logan Webb,2023,3.533,3.161,35.7,105.3
717583,2023-06-28,23,3,Fenway Park,111,Boston Red Sox,146,Miami Marlins,2,6,8,672391,666129,Kaleb Ort,Braxton Garrett,2023,,3.639,18.7,76.7
717581,2023-06-28,23,3289,Citi Field,121,New York Mets,158,Milwaukee Brewers,2,5,7,673540,489119,Kodai Senga,Wade Miley,2023,3.522,2.905,76.7,52.7
717582,2023-06-28,23,2889,Busch Stadium,138,St. Louis Cardinals,117,Houston Astros,7,10,17,571945,664299,Miles Mikolas,Cristian Javier,2023,4.228,3.253,93.7,83.0
717580,2023-06-29,0,5325,Globe Life Field,140,Texas Rangers,116,Detroit Tigers,10,2,12,641540,666214,Dane Dunning,Joey Wentz,2023,2.689,6.781,80.3,71.7
717584,2023-06-29,0,17,Wrigley Field,112,Chicago Cubs,143,Philadelphia Phillies,5,8,13,592767,605400,Drew Smyly,Aaron Nola,2023,3.961,4.514,86.3,105.7
717577,2023-06-29,0,7,Kauffman Stadium,118,Kansas City Royals,114,Cleveland Guardians,1,14,15,680735,671106,Austin Cox,Logan Allen,2023,,3.465,16.0,62.3
717578,2023-06-29,0,19,Coors Field,115,Colorado Rockies,119,Los Angeles Dodgers,9,8,17,607536,675627,Kyle Freeland,Michael Grove,2023,4.882,7.541,90.3,37.0
717576,2023-06-29,1,1,Angel Stadium,108,Los Angeles Angels,145,Chicago White Sox,5,11,16,642545,608337,Jaime Barria,Lucas Giolito,2023,2.919,3.534,49.3,99.3
717575,2023-06-29,1,15,Chase Field,109,Arizona Diamondbacks,139,Tampa Bay Rays,2,3,5,605200,621107,Zach Davies,Zach Eflin,2023,6.539,3.288,42.7,90.3
717579,2023-06-29,1,10,Oakland Coliseum,133,Oakland Athletics,147,New York Yankees,0,11,11,676664,593334,JP Sears,Domingo Germán,2023,4.431,4.537,87.3,81.3
717571,2023-06-29,16,31,PNC Park,134,Pittsburgh Pirates,135,San Diego Padres,5,4,9,682847,605397,Luis Ortiz,Joe Musgrove,2023,3.745,3.878,45.7,60.3
717570,2023-06-29,18,5325,Globe Life Field,140,Texas Rangers,116,Detroit Tigers,5,8,13,674003,681857,Cody Bradford,Reese Olson,2023,,4.743,15.0,24.7
717573,2023-06-29,18,7,Kauffman Stadium,118,Kansas City Royals,114,Cleveland Guardians,4,3,7,425844,669456,Zack Greinke,Shane Bieber,2023,5.311,3.69,81.3,100.0
717574,2023-06-29,19,10,Oakland Coliseum,133,Oakland Athletics,147,New York Yankees,4,10,14,663687,657376,Hogan Harris,Clarke Schmidt,2023,4.909,4.325,33.0,77.0
717568,2023-06-29,19,15,Chase Field,109,Arizona Diamondbacks,139,Tampa Bay Rays,1,6,7,694297,641793,Brandon Pfaadt,Zack Littell,2023,8.366,,23.7,12.3
717560,2023-06-29,20,1,Angel Stadium,108,Los Angeles Angels,145,Chicago White Sox,7,9,16,663776,458681,Patrick Sandoval,Lance Lynn,2023,4.044,6.4,75.7,90.0
717569,2023-06-29,22,3,Fenway Park,111,Boston Red Sox,146,Miami Marlins,0,2,2,678394,666200,Brayan Bello,Jesús Luzardo,2023,3.273,3.772,66.0,90.7
717564,2023-06-29,23,14,Rogers Centre,141,Toronto Blue Jays,137,San Francisco Giants,2,1,3,605135,676775,Chris Bassitt,Keaton Winn,2023,4.324,,93.7,12.0
717565,2023-06-29,23,3289,Citi Field,121,New York Mets,158,Milwaukee Brewers,2,3,5,453286,605288,Max Scherzer,Adrian Houser,2023,3.948,4.017,70.7,40.3
717566,2023-06-29,23,2889,Busch Stadium,138,St. Louis Cardinals,117,Houston Astros,0,14,14,425794,641585,Adam Wainwright,J.P. France,2023,6.557,3.544,46.7,53.3
717567,2023-06-30,0,17,Wrigley Field,112,Chicago Cubs,143,Philadelphia Phillies,1,3,4,543294,592836,Kyle Hendricks,Taijuan Walker,2023,2.808,3.929,41.7,89.3
717572,2023-06-30,0,19,Coors Field,115,Colorado Rockies,119,Los Angeles Dodgers,3,14,17,502624,686218,Chase Anderson,Emmet Sheehan,2023,6.504,,45.7,17.0
717559,2023-06-30,18,17,Wrigley Field,112,Chicago Cubs,114,Cleveland Guardians,10,1,11,657006,615698,Justin Steele,Cal Quantrill,2023,2.62,5.612,79.0,59.3
717557,2023-06-30,21,2602,Great American Ball Park,113,Cincinnati Reds,135,San Diego Padres,7,5,12,668933,607625,Graham Ashcraft,Seth Lugo,2023,7.174,4.006,69.0,51.7
717563,2023-06-30,22,2681,Citizens Bank Park,143,Philadelphia Phillies,120,Washington Nationals,1,2,3,650911,680686,Cristopher Sánchez,Josiah Gray,2023,,3.425,13.3,89.3
717561,2023-06-30,23,2,Oriole Park at Camden Yards,110,Baltimore Orioles,142,Minnesota Twins,1,8,9,665152,641154,Dean Kremer,Pablo López,2023,4.5,4.406,88.0,96.0
717562,2023-06-30,23,31,PNC Park,134,Pittsburgh Pirates,158,Milwaukee Brewers,8,7,15,674370,642547,Osvaldo Bido,Freddy Peralta,2023,,4.648,15.7,81.3
717555,2023-06-30,23,14,Rogers Centre,141,Toronto Blue Jays,111,Boston Red Sox,0,5,5,621244,572020,José Berríos,James Paxton,2023,3.6,3.189,95.0,42.3
717556,2023-06-30,23,3289,Citi Field,121,New York Mets,137,San Francisco Giants,4,5,9,471911,502171,Carlos Carrasco,Alex Cobb,2023,6.187,3.089,48.0,78.7
717558,2023-06-30,23,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,16,4,20,647336,663773,Michael Soroka,Bryan Hoeing,2023,,2.314,9.7,35.0
717554,2023-07-01,0,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,3,5,8,592351,669854,Jon Gray,Ronel Blanco,2023,3.207,4.725,87.0,40.0
717552,2023-07-01,0,19,Coors Field,115,Colorado Rockies,116,Detroit Tigers,8,5,13,596295,547179,Austin Gomber,Michael Lorenzen,2023,6.643,4.28,84.0,82.0
717553,2023-07-01,0,7,Kauffman Stadium,118,Kansas City Royals,119,Los Angeles Dodgers,3,9,12,679525,676272,Alec Marsh,Bobby Miller,2023,,4.226,4.0,38.3
717549,2023-07-01,1,1,Angel Stadium,108,Los Angeles Angels,109,Arizona Diamondbacks,2,6,8,656288,674072,Griffin Canning,Tommy Henry,2023,4.29,4.083,71.3,68.3
717551,2023-07-01,1,10,Oakland Coliseum,133,Oakland Athletics,145,Chicago White Sox,7,4,11,665622,621383,Luis Medina,Tanner Banks,2023,6.373,5.318,53.7,22.0
717548,2023-07-01,2,680,T-Mobile Park,136,Seattle Mariners,139,Tampa Bay Rays,4,15,19,682243,663556,Bryce Miller,Shane McClanahan,2023,3.966,2.531,59.0,96.0
717539,2023-07-01,17,2602,Great American Ball Park,113,Cincinnati Reds,135,San Diego Padres,5,12,17,682227,608379,Brandon Williamson,Michael Wacha,2023,5.819,2.901,38.7,80.7
717545,2023-07-01,18,2889,Busch Stadium,138,St. Louis Cardinals,147,New York Yankees,11,4,15,656427,622663,Jack Flaherty,Luis Severino,2023,4.95,5.25,80.0,36.0
717550,2023-07-01,23,2889,Busch Stadium,138,St. Louis Cardinals,147,New York Yankees,2,6,8,669461,641656,Matthew Liberatore,Ian Hamilton,2023,5.598,1.174,27.3,23.0
717547,2023-07-01,19,14,Rogers Centre,141,Toronto Blue Jays,111,Boston Red Sox,6,7,13,579328,676710,Yusei Kikuchi,Kutter Crawford,2023,3.75,4.006,84.0,51.7
717542,2023-07-01,20,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,5,2,7,543135,686613,Nathan Eovaldi,Hunter Brown,2023,2.82,3.621,105.3,87.0
717541,2023-07-01,20,2,Oriole Park at Camden Yards,110,Baltimore Orioles,142,Minnesota Twins,0,1,1,680694,641927,Kyle Bradish,Bailey Ober,2023,3.75,2.971,72.0,69.7
717543,2023-07-01,20,2681,Citizens Bank Park,143,Philadelphia Phillies,120,Washington Nationals,19,4,23,554430,669022,Zack Wheeler,MacKenzie Gore,2023,3.857,3.887,93.3,85.7
717540,2023-07-01,20,31,PNC Park,134,Pittsburgh Pirates,158,Milwaukee Brewers,8,11,19,670912,669203,Johan Oviedo,Corbin Burnes,2023,4.06,4.102,88.7,94.3
717538,2023-07-01,20,10,Oakland Coliseum,133,Oakland Athletics,145,Chicago White Sox,7,6,13,666205,656302,Kyle Muller,Dylan Cease,2023,8.043,4.04,47.0,91.3
717535,2023-07-01,20,3289,Citi Field,121,New York Mets,137,San Francisco Giants,4,1,5,434378,543101,Justin Verlander,Anthony DeSclafani,2023,4.105,4.284,57.0,90.3
717536,2023-07-01,20,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,7,0,7,450203,691587,Charlie Morton,Eury Pérez,2023,3.812,1.34,85.0,47.0
717546,2023-07-01,23,17,Wrigley Field,112,Chicago Cubs,114,Cleveland Guardians,0,6,6,573186,676440,Marcus Stroman,Tanner Bibee,2023,2.471,3.792,102.0,59.3
717537,2023-07-01,23,7,Kauffman Stadium,118,Kansas City Royals,119,Los Angeles Dodgers,6,4,10,663738,628711,Daniel Lynch IV,Julio Urías,2023,3.963,4.392,36.3,55.3
717534,2023-07-01,23,680,T-Mobile Park,136,Seattle Mariners,139,Tampa Bay Rays,8,3,11,669923,607192,George Kirby,Tyler Glasnow,2023,3.255,4.451,94.0,30.3
717544,2023-07-02,1,19,Coors Field,115,Colorado Rockies,116,Detroit Tigers,2,4,6,663567,686839,Peter Lambert,Brendan White,2023,6.291,,34.3,11.7
717533,2023-07-02,2,1,Angel Stadium,108,Los Angeles Angels,109,Arizona Diamondbacks,1,3,4,542881,669194,Tyler Anderson,Ryne Nelson,2023,5.197,4.665,79.7,90.7
717529,2023-07-02,16,2,Oriole Park at Camden Yards,110,Baltimore Orioles,142,Minnesota Twins,2,1,3,608344,543243,Cole Irvin,Sonny Gray,2023,7.177,2.669,26.3,87.7
717528,2023-07-02,17,2681,Citizens Bank Park,143,Philadelphia Phillies,120,Washington Nationals,4,5,9,624133,592866,Ranger Suarez,Trevor Williams,2023,3.176,4.275,51.0,80.0
717532,2023-07-02,17,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,6,3,9,675911,645261,Spencer Strider,Sandy Alcantara,2023,3.731,4.821,91.7,102.7
717531,2023-07-02,17,31,PNC Park,134,Pittsburgh Pirates,158,Milwaukee Brewers,3,6,9,448179,607067,Rich Hill,Colin Rea,2023,4.449,4.565,89.0,69.0
717530,2023-07-02,17,14,Rogers Centre,141,Toronto Blue Jays,111,Boston Red Sox,4,5,9,592332,676477,Kevin Gausman,Garrett Whitlock,2023,3.01,5.151,104.7,50.7
717526,2023-07-02,17,2602,Great American Ball Park,113,Cincinnati Reds,135,San Diego Padres,4,3,7,671096,670970,Andrew Abbott,Adrian Morejon,2023,1.213,,29.7,4.0
717527,2023-07-02,18,7,Kauffman Stadium,118,Kansas City Royals,119,Los Angeles Dodgers,9,1,10,663903,664062,Brady Singer,Tony Gonsolin,2023,5.879,3.297,82.7,57.3
717524,2023-07-02,18,2889,Busch Stadium,138,St. Louis Cardinals,147,New York Yankees,5,1,6,656756,543037,Jordan Montgomery,Gerrit Cole,2023,3.522,2.778,92.0,103.7
717520,2023-07-02,18,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,3,5,8,571760,681869,Andrew Heaney,Shawn Dubin,2023,4.385,,78.0,5.0
717523,2023-07-02,19,19,Coors Field,115,Colorado Rockies,116,Detroit Tigers,9,14,23,657756,666159,Connor Seabold,Matt Manning,2023,5.984,,61.7,17.3
717522,2023-07-02,20,1,Angel Stadium,108,Los Angeles Angels,109,Arizona Diamondbacks,5,2,7,672282,668678,Reid Detmers,Zac Gallen,2023,3.773,3.019,76.3,104.3
717518,2023-07-02,20,10,Oakland Coliseum,133,Oakland Athletics,145,Chicago White Sox,7,8,15,621112,657053,Paul Blackburn,Touki Toussaint,2023,3.774,,31.0,10.0
717519,2023-07-02,20,680,T-Mobile Park,136,Seattle Mariners,139,Tampa Bay Rays,7,6,13,622491,671737,Luis Castillo,Taj Bradley,2023,2.862,4.755,94.3,53.0
717521,2023-07-02,21,17,Wrigley Field,112,Chicago Cubs,114,Cleveland Guardians,6,8,14,592791,650644,Jameson Taillon,Aaron Civale,2023,6.903,3.176,58.7,39.7
717525,2023-07-02,23,3289,Citi Field,121,New York Mets,137,San Francisco Giants,8,4,12,656849,548389,David Peterson,Ross Stripling,2023,7.0,6.877,45.0,35.3
717514,2023-07-03,18,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,11,12,23,527048,664299,Martín Pérez,Cristian Javier,2023,4.284,3.724,90.3,87.0
717511,2023-07-03,18,32,American Family Field,158,Milwaukee Brewers,112,Chicago Cubs,8,6,14,527054,592767,Julio Teheran,Drew Smyly,2023,2.854,3.961,41.0,86.3
717517,2023-07-03,22,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,2,3,5,663623,596133,Jake Irvin,Luke Weaver,2023,4.72,6.959,47.7,64.7
717515,2023-07-03,22,4169,loanDepot park,146,Miami Marlins,138,St. Louis Cardinals,5,4,9,666129,571945,Braxton Garrett,Miles Mikolas,2023,3.527,4.44,81.7,99.3
717513,2023-07-03,23,3313,Yankee Stadium,147,New York Yankees,110,Baltimore Orioles,6,3,9,593334,669330,Domingo Germán,Tyler Wells,2023,4.537,3.205,81.3,92.7
717512,2023-07-03,23,5,Progressive Field,114,Cleveland Guardians,144,Atlanta Braves,2,4,6,668909,693821,Gavin Williams,Bryce Elder,2023,,2.438,12.7,96.0
717510,2023-07-04,0,3312,Target Field,142,Minnesota Twins,118,Kansas City Royals,8,4,12,657746,680735,Joe Ryan,Austin Cox,2023,3.419,3.048,102.7,20.7
717505,2023-07-04,1,2680,Petco Park,135,San Diego Padres,108,Los Angeles Angels,10,3,13,605483,642545,Blake Snell,Jaime Barria,2023,3.033,3.313,92.0,54.3
717516,2023-07-04,1,2395,Oracle Park,137,San Francisco Giants,136,Seattle Mariners,5,6,11,657277,693433,Logan Webb,Bryan Woo,2023,3.385,4.081,117.0,28.7
717506,2023-07-04,2,22,Dodger Stadium,119,Los Angeles Dodgers,134,Pittsburgh Pirates,5,2,7,675627,656605,Michael Grove,Mitch Keller,2023,7.024,3.518,41.0,110.0
717507,2023-07-04,15,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,4,8,12,571578,664028,Patrick Corbin,Brett Kennedy,2023,4.841,,96.7,0
717508,2023-07-04,17,3313,Yankee Stadium,147,New York Yankees,110,Baltimore Orioles,8,4,12,657376,502043,Clarke Schmidt,Kyle Gibson,2023,4.372,4.655,82.3,96.7
717502,2023-07-04,17,4169,loanDepot park,146,Miami Marlins,138,St. Louis Cardinals,15,2,17,666200,425794,Jesús Luzardo,Adam Wainwright,2023,3.526,7.448,97.0,48.3
717501,2023-07-04,17,3,Fenway Park,111,Boston Red Sox,140,Texas Rangers,2,6,8,657514,641540,Brennan Bernardino,Dane Dunning,2023,2.487,2.689,25.3,80.3
717500,2023-07-04,18,3312,Target Field,142,Minnesota Twins,118,Kansas City Royals,9,3,12,628317,425844,Kenta Maeda,Zack Greinke,2023,6.231,5.153,26.0,87.3
717504,2023-07-04,20,2392,Minute Maid Park,117,Houston Astros,115,Colorado Rockies,4,1,5,656232,607536,Brandon Bielak,Kyle Freeland,2023,4.373,4.882,47.3,90.3
717498,2023-07-04,20,15,Chase Field,109,Arizona Diamondbacks,121,New York Mets,5,8,13,605200,453286,Zach Davies,Max Scherzer,2023,6.539,3.874,42.7,76.7
717499,2023-07-04,20,12,Tropicana Field,139,Tampa Bay Rays,143,Philadelphia Phillies,1,3,4,621107,605400,Zach Eflin,Aaron Nola,2023,3.288,4.514,90.3,105.7
717503,2023-07-04,20,32,American Family Field,158,Milwaukee Brewers,112,Chicago Cubs,6,7,13,489119,543294,Wade Miley,Kyle Hendricks,2023,3.018,2.808,56.7,41.7
717509,2023-07-04,20,2395,Oracle Park,137,San Francisco Giants,136,Seattle Mariners,0,6,6,676775,669302,Keaton Winn,Logan Gilbert,2023,,4.191,18.0,92.3
717494,2023-07-04,22,2394,Comerica Park,116,Detroit Tigers,133,Oakland Athletics,0,1,1,669373,676664,Tarik Skubal,JP Sears,2023,,4.431,0,87.3
717497,2023-07-04,22,2680,Petco Park,135,San Diego Padres,108,Los Angeles Angels,8,5,13,605397,660271,Joe Musgrove,Shohei Ohtani,2023,3.799,3.021,66.3,95.3
717495,2023-07-04,23,5,Progressive Field,114,Cleveland Guardians,144,Atlanta Braves,6,5,11,669456,663465,Shane Bieber,Kolby Allard,2023,3.481,,106.0,4.7
717496,2023-07-05,0,4,Guaranteed Rate Field,145,Chicago White Sox,141,Toronto Blue Jays,3,4,7,608337,605135,Lucas Giolito,Chris Bassitt,2023,3.503,4.088,105.3,105.7
717492,2023-07-05,1,22,Dodger Stadium,119,Los Angeles Dodgers,134,Pittsburgh Pirates,7,9,16,686218,682847,Emmet Sheehan,Luis Ortiz,2023,4.355,4.863,20.7,53.7
717489,2023-07-05,18,2392,Minute Maid Park,117,Houston Astros,115,Colorado Rockies,6,4,10,641585,502624,J.P. France,Chase Anderson,2023,3.133,6.504,60.3,45.7
717485,2023-07-05,22,2394,Comerica Park,116,Detroit Tigers,133,Oakland Athletics,3,12,15,593958,643493,Eduardo Rodriguez,Austin Pruitt,2023,2.128,3.253,67.7,27.7
717491,2023-07-05,22,12,Tropicana Field,139,Tampa Bay Rays,143,Philadelphia Phillies,4,8,12,641793,592836,Zack Littell,Taijuan Walker,2023,,3.929,15.3,89.3
717488,2023-07-05,22,4169,loanDepot park,146,Miami Marlins,138,St. Louis Cardinals,10,9,19,663773,669461,Bryan Hoeing,Matthew Liberatore,2023,3.724,5.684,38.7,31.7
717493,2023-07-05,23,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,2,9,11,680686,668933,Josiah Gray,Graham Ashcraft,2023,3.304,6.661,95.3,75.7
717487,2023-07-05,23,3313,Yankee Stadium,147,New York Yankees,110,Baltimore Orioles,3,6,9,681190,665152,Randy Vásquez,Dean Kremer,2023,,5.044,10.3,91.0
717484,2023-07-05,23,3,Fenway Park,111,Boston Red Sox,140,Texas Rangers,4,2,6,678394,592351,Brayan Bello,Jon Gray,2023,3.082,3.207,73.0,87.0
717486,2023-07-05,23,5,Progressive Field,114,Cleveland Guardians,144,Atlanta Braves,1,8,9,615698,647336,Cal Quantrill,Michael Soroka,2023,6.176,,62.7,15.7
717482,2023-07-05,23,3312,Target Field,142,Minnesota Twins,118,Kansas City Royals,5,0,5,641154,679525,Pablo López,Alec Marsh,2023,4.235,,102.0,4.0
717483,2023-07-06,0,32,American Family Field,158,Milwaukee Brewers,112,Chicago Cubs,3,4,7,605288,657006,Adrian Houser,Justin Steele,2023,3.682,2.562,51.3,91.3
717478,2023-07-06,0,2680,Petco Park,135,San Diego Padres,108,Los Angeles Angels,5,3,8,607625,663776,Seth Lugo,Patrick Sandoval,2023,3.393,4.412,63.7,85.7
717490,2023-07-06,1,2395,Oracle Park,137,San Francisco Giants,136,Seattle Mariners,2,0,2,502171,543548,Alex Cobb,Tommy Milone,2023,2.911,,89.7,9.0
717477,2023-07-06,1,15,Chase Field,109,Arizona Diamondbacks,121,New York Mets,1,2,3,674072,673540,Tommy Henry,Kodai Senga,2023,3.753,3.312,74.3,89.7
717479,2023-07-06,2,22,Dodger Stadium,119,Los Angeles Dodgers,134,Pittsburgh Pirates,6,4,10,676272,674370,Bobby Miller,Osvaldo Bido,2023,4.5,4.696,44.0,23.0
717481,2023-07-06,17,3309,Nationals Park,120,Washington Nationals,113,Cincinnati Reds,4,5,9,669022,682227,MacKenzie Gore,Brandon Williamson,2023,4.483,5.565,88.3,43.7
717476,2023-07-06,17,2394,Comerica Park,116,Detroit Tigers,133,Oakland Athletics,9,0,9,547179,663687,Michael Lorenzen,Hogan Harris,2023,4.28,5.165,82.0,38.3
717474,2023-07-06,18,32,American Family Field,158,Milwaukee Brewers,112,Chicago Cubs,6,5,11,642547,573186,Freddy Peralta,Marcus Stroman,2023,4.673,2.759,86.7,107.7
717468,2023-07-06,21,4,Guaranteed Rate Field,145,Chicago White Sox,141,Toronto Blue Jays,2,6,8,458681,621244,Lance Lynn,José Berríos,2023,6.469,3.743,96.0,101.0
717480,2023-07-06,21,4,Guaranteed Rate Field,145,Chicago White Sox,141,Toronto Blue Jays,4,5,9,669947,579328,Jesse Scholtens,Yusei Kikuchi,2023,2.963,4.075,27.3,88.3
717472,2023-07-06,22,12,Tropicana Field,139,Tampa Bay Rays,143,Philadelphia Phillies,1,3,4,542888,650911,Shawn Armstrong,Cristopher Sánchez,2023,,,15.7,19.3
717473,2023-07-06,22,4169,loanDepot park,146,Miami Marlins,138,St. Louis Cardinals,0,3,3,691587,656427,Eury Pérez,Jack Flaherty,2023,2.472,4.605,47.3,86.0
717475,2023-07-06,23,3313,Yankee Stadium,147,New York Yankees,110,Baltimore Orioles,1,14,15,622663,680694,Luis Severino,Kyle Bradish,2023,6.3,3.577,40.0,78.0
717469,2023-07-06,23,5,Progressive Field,114,Cleveland Guardians,118,Kansas City Royals,6,1,7,676440,543475,Tanner Bibee,Jordan Lyles,2023,3.462,6.676,65.0,91.7
717471,2023-07-06,23,3,Fenway Park,111,Boston Red Sox,140,Texas Rangers,10,6,16,676710,543135,Kutter Crawford,Nathan Eovaldi,2023,3.924,2.644,57.3,112.3
717467,2023-07-07,0,2392,Minute Maid Park,117,Houston Astros,136,Seattle Mariners,1,5,6,669854,669923,Ronel Blanco,George Kirby,2023,4.696,3.093,46.0,107.7
717470,2023-07-07,1,15,Chase Field,109,Arizona Diamondbacks,121,New York Mets,0,9,9,669194,471911,Ryne Nelson,Carlos Carrasco,2023,5.189,5.164,93.7,61.0
717462,2023-07-07,2,22,Dodger Stadium,119,Los Angeles Dodgers,134,Pittsburgh Pirates,5,2,7,628711,670912,Julio Urías,Johan Oviedo,2023,4.756,4.754,64.3,100.3
717457,2023-07-07,22,2394,Comerica Park,116,Detroit Tigers,141,Toronto Blue Jays,2,12,14,656412,666201,Alex Faedo,Alek Manoah,2023,5.538,6.362,26.0,58.0
717460,2023-07-07,22,12,Tropicana Field,139,Tampa Bay Rays,144,Atlanta Braves,1,2,3,607192,450203,Tyler Glasnow,Charlie Morton,2023,4.5,3.574,36.0,90.7
717466,2023-07-07,22,4169,loanDepot park,146,Miami Marlins,143,Philadelphia Phillies,3,4,7,645261,554430,Sandy Alcantara,Zack Wheeler,2023,4.932,4.027,107.7,98.3
717465,2023-07-07,23,3309,Nationals Park,120,Washington Nationals,140,Texas Rangers,2,7,9,592866,674003,Trevor Williams,Cody Bradford,2023,4.341,4.985,85.0,21.7
717464,2023-07-07,23,3313,Yankee Stadium,147,New York Yankees,112,Chicago Cubs,0,3,3,607074,592791,Carlos Rodón,Jameson Taillon,2023,,6.927,0,63.7
717463,2023-07-07,23,5,Progressive Field,114,Cleveland Guardians,118,Kansas City Royals,3,0,3,650644,663738,Aaron Civale,Daniel Lynch IV,2023,2.956,4.137,45.7,41.3
717461,2023-07-07,23,3,Fenway Park,111,Boston Red Sox,133,Oakland Athletics,7,3,10,657514,669674,Brennan Bernardino,Sam Long,2023,2.7,3.656,26.7,32.0
